customerid,churn_probability
5290734,0.5008314383576842
5366753,0.5007904515241766
4578747,0.5006727344074229
1830175,0.5004791714616553
2974365,0.5004688189400835
5168457,0.5004609036428324
5315639,0.500422843088052
5301165,0.5003827809887349
5294630,0.5002987495610988
5238179,0.5002588124360294
5297957,0.5002369578353992
5300855,0.5002210327453641
5161808,0.5001299505666286
5327488,0.5000871505097295
4667672,0.5000844184612688
4245933,0.4999036600835206
4762272,0.4998857360418715
5245236,0.4998306477461092
4903392,0.49975992259457186
5265958,0.4997384046381653
5381519,0.49972626008262105
5230893,0.49968817887094025
3926442,0.49968760291834435
5241946,0.49968586124141817
5251838,0.49962514849239753
5257774,0.4994892909581238
5351534,0.4993941427417502
5303648,0.49935749796386913
5294883,0.49929926778771005
4327883,0.4991924745894397
5317639,0.49916330774036743
4887773,0.4991057924456558
1838963,0.49907292356762073
5361775,0.4990466366566672
5292860,0.49903960384260504
5151485,0.49881536416741973
5367952,0.4986941495399271
5332344,0.4986835585912644
5147903,0.49866272029784064
5295742,0.49861587773559113
5321942,0.4985802576728938
5300091,0.4985716139175569
5224638,0.49853290268305805
5359147,0.4984869350314385
5290447,0.49846718764148373
5359071,0.49846662757484556
5317075,0.4984138629947776
5396565,0.4982976489715242
5144927,0.4982671214647254
5315254,0.49820250095518775
3460932,0.49819039934110826
1979351,0.498124254921723
5317076,0.49804513958297303
5299226,0.4980350300251151
5356813,0.4979935630094926
4018090,0.4978815778207157
4332611,0.4977831279246018
5247415,0.49768779049077766
4090982,0.497686830901563
5357381,0.497427130527801
5359790,0.4973432300428644
4820097,0.49724718449071453
5253167,0.4971057831738018
5316571,0.49706969293776615
5126782,0.4969950897356602
5268160,0.4969945681226208
5336390,0.49695871191270474
5307649,0.4969024675794098
2576480,0.49689746155557685
5321403,0.49685260457534736
5150970,0.4968205134098268
5417799,0.4966017895542561
5422086,0.4965607687107578
5263619,0.4964633778836086
5304822,0.49645450549872816
3939460,0.49642009316341373
5254948,0.4963832115893863
5407989,0.49633171738762927
5232750,0.4963040896391221
5391526,0.4962296960557051
5390974,0.4962153990604668
2383396,0.4959327232647816
5152018,0.49591585152254314
5330551,0.49579245714199704
4767288,0.4957300944879788
5358224,0.49571166584860876
5320216,0.4956807714209103
5368956,0.49562470424712357
5300861,0.49561663946098505
5326002,0.49557626105751357
5305414,0.4955746130539845
5205666,0.49551578404290586
5370714,0.49549136044132813
5335726,0.4954372189370882
5324364,0.4954124882177139
5321398,0.49537214300478594
5262385,0.4953639843105176
4584528,0.4950667105651834
4189290,0.4950655039181183
4267612,0.4950017074834935
5146848,0.49498969847066054
5372881,0.4948701675651081
5310016,0.49485186764242944
5310070,0.4946354164223482
5369148,0.4946239831432511
5275453,0.494619322762582
5246937,0.49449131710799804
5167385,0.49440861177995454
5139841,0.4943760033399758
5223069,0.4943219960942127
4022303,0.4941706180378335
5370588,0.4941179159829328
5147322,0.4941038864968599
5423436,0.49406582292937257
5350327,0.4940532931280388
5377007,0.4940341853308465
5300589,0.4939860531923028
5080169,0.4939619170134955
5176195,0.4937580814249964
5358381,0.4935798578199879
5359473,0.49353961213976294
5319742,0.4934451190134022
5298436,0.4933748879406812
5358897,0.4933533157143185
5246813,0.49334595942002113
5366613,0.4932968860874477
5333321,0.4932803255082437
1968528,0.4931133655225873
5408400,0.49305129310682416
5181898,0.4930094478666864
5144242,0.4929177261011006
5304107,0.4929044350046192
2263904,0.49288327801438936
5319963,0.4928173654245814
5371148,0.49278659738730585
5364694,0.49266813598575415
5318627,0.4926517244934786
5223915,0.4926022195566678
5251188,0.4925991314408325
5177845,0.4925856198385432
5238983,0.49256907252936916
4556590,0.49256015546327003
5368027,0.49255585986212297
5297949,0.49233187965771946
4066185,0.49230963173375686
5369650,0.4922296831059595
3785318,0.4922015951894375
5305858,0.49211931596621883
5412583,0.49203186360126533
5247692,0.4919681148632348
5301457,0.4919368057499603
5297472,0.49185785295225004
5363139,0.491841928903888
5274970,0.491808882912599
4743386,0.4917832743814973
4548968,0.49176766780186976
5253262,0.4916268261476768
5237804,0.4915860682833592
5298020,0.4914922442284619
5149030,0.4914757420630938
5366612,0.4914746820597297
5250934,0.49146330317797576
4214396,0.49139513025484527
3900367,0.4913568588256811
5304055,0.49133005970363547
5326544,0.4913172892268247
5246302,0.4912045405962997
5382766,0.4911941532840435
5162978,0.4911721021223432
4138404,0.49108064306223437
4269443,0.49106977600681356
1794707,0.49098823045630363
5334359,0.4909793050017028
1896531,0.49074761258633215
3861217,0.4906641896512489
4490258,0.4905708783042112
5359630,0.4904090998588016
5266873,0.49039456491862726
5247273,0.4903745398161108
5422427,0.4903073070282888
5255799,0.49020032084661475
5303690,0.4901501323107338
5128798,0.49002732409741523
5376639,0.4900241303498965
5267898,0.4899591466555421
5399779,0.4898755259603495
5370021,0.4897812505434573
5370524,0.4897758986593708
4564530,0.48977256189554913
2149510,0.4897551062756355
5284192,0.48975465034771537
5395433,0.4897413494044352
4109895,0.48967294477687684
4257646,0.4895465396559452
1853055,0.48946068967769746
1797465,0.48945430340403867
4192164,0.48934803361907664
5419321,0.48934210763987923
5296439,0.48929185098994865
5329160,0.48928386501039717
5144032,0.4892541156452254
1879498,0.48915174217191887
5421136,0.48912888947242006
1832682,0.489048325749983
5305902,0.4890445013101668
5238560,0.4890395720445571
5298243,0.4889604811363367
5304940,0.4889103885409031
5416951,0.4886923342816922
1818361,0.4886148193940613
5281751,0.48858673926895135
5373685,0.48857308376577635
5134716,0.48850469794466694
4132152,0.48847701688137957
5359378,0.4884514308613241
5370022,0.48843361171676375
5296647,0.48834857257340586
5254015,0.4882761001299394
5143742,0.4882535985562978
4052758,0.48819450989125895
3856746,0.48800567064150774
5239301,0.488004004160365
5371155,0.48795625258926256
5134188,0.4879138574378806
5316177,0.48789523586451927
5264283,0.48789240636873227
4923985,0.4878291631327224
5332017,0.48780076518831966
3903854,0.48768595458585
5411271,0.4876563623869913
5234986,0.4876123379872335
5325297,0.48755978679514017
5264389,0.48752010632436005
5252558,0.4874926750497651
5317225,0.48736029661845515
5381026,0.48727759367934653
5264260,0.48725949326207924
5357329,0.4872357541956705
5332899,0.4871983068081512
5239273,0.4868906394741138
1839508,0.48682048308823606
5246734,0.486785789417203
5399456,0.486715081376986
5423315,0.4866192773567863
5149772,0.4866170512496223
5422706,0.48654375935254307
5301654,0.4864917645828807
4276894,0.48636525925052165
5326454,0.486326168431955
5351554,0.4862603543792757
4018024,0.48624318078487355
2938908,0.4861366159566143
4362499,0.486081551458818
5223295,0.48604934459186605
4975843,0.48604311601077677
4217453,0.48603889013981433
5217009,0.48603592938598705
5296845,0.48600629210183455
5402368,0.4859736478458819
4815030,0.4859276082880282
5271078,0.48590499021394856
5227016,0.4858257404700137
5328353,0.4858141275259847
5370045,0.48579634202985533
4166647,0.48570123872875304
5406001,0.485665741321923
5421355,0.48561016387449746
5318157,0.48560044683758036
4151110,0.48551363978340706
3780810,0.4854310120686548
5408746,0.4853874496391571
3903533,0.4853249623162968
5304774,0.4852757933884068
5256321,0.48519917403653684
5409704,0.48518690808792236
4306819,0.48516359249843294
5257832,0.48508651170345124
4024021,0.48508336475640607
4843417,0.4850562542690488
5189140,0.4849779703937791
3791017,0.4849599295614196
4442482,0.4849528811436454
1794072,0.48486881659973813
5376748,0.4848275302406969
5148184,0.4847763534225581
5361972,0.4846926682467743
5304892,0.4846283713277918
1919162,0.4846124799349373
5132026,0.48459862723868324
5392804,0.48453147207941993
5176645,0.4844731653086666
5305024,0.4844208495716789
3827407,0.4844058641317682
5352364,0.4843002222794087
5387148,0.4842813133838967
5303718,0.48410914237591895
5373307,0.4840786241170523
3803807,0.484071010542059
5151153,0.4839841429424892
5372683,0.48395528829021217
5274537,0.48389755452621913
5411359,0.4838568891654136
5327092,0.4838461484496614
5305816,0.48384013472366993
5422019,0.48379446601878084
5303684,0.48377354319038623
5108485,0.48373698584326297
5334760,0.48357560559147406
3045337,0.4835192412073355
5416728,0.48342297383408894
5333550,0.4833592239739681
5293190,0.48335869356000705
5218297,0.4833142862478432
5365865,0.48331380717958355
5376692,0.4833099785510409
5255649,0.4832070963235647
5145728,0.483163935353591
4119715,0.4830787506695531
4820601,0.48305428611328965
2508101,0.4830383665100255
5146792,0.48288190695048683
3042585,0.48280024727135895
1910420,0.4827367634765587
5257575,0.4827230017837184
5340305,0.4826808156974735
5385109,0.48266789086940903
5226745,0.4823638509523638
3908774,0.4823411249050006
5034252,0.4823375654079126
2158246,0.48224667690212275
1769638,0.48223504174459264
5226465,0.4821532929225526
4571024,0.48212792158061213
5415834,0.48211180541799936
3867588,0.4821082229698123
5189416,0.4821014541761142
5356145,0.482069977702873
5054541,0.4820277573552588
5334757,0.4820162158812461
5229124,0.48197809114423934
5376341,0.48196889011845906
1841851,0.48196130162643264
2155128,0.48195888874500953
4373443,0.48191485724112465
5374325,0.4818496707216285
5357241,0.4817025879657736
5150141,0.4815937482677884
5293289,0.4815243215816547
3865639,0.4815186078363738
5421938,0.4813842846084758
5406197,0.48137436968699115
5331849,0.4813327205493439
5229325,0.4812684712816197
5273286,0.48126718575868016
3879482,0.4812005120617815
1832481,0.4811936817394937
5414786,0.48118323278106184
5211404,0.4811567237268155
5300613,0.48113679156677114
5412757,0.48091243286200885
5321752,0.4808604877844429
5295686,0.4808528186158868
5177897,0.48080287897721513
5089443,0.48078447048454276
3890534,0.4807625692985375
5359286,0.48070734555638567
5297127,0.48062188879083967
5352603,0.48057960209419504
5340910,0.48056345722205984
5229740,0.48049631902320317
5304226,0.4804369439256139
3967209,0.48034670721360745
5278281,0.4803317059146938
5412564,0.48025230734035584
5398200,0.4802294264493235
4294337,0.4801936989214456
5284164,0.4800240597830372
5210888,0.479942953243245
5363219,0.4798151828204685
5147539,0.47981372067898936
3887261,0.4796698398117809
5422973,0.4795520866071478
5398695,0.4793839767652852
5277509,0.4792596342378307
5337997,0.4789507932222083
3803497,0.47894565991511723
5362892,0.4788449583243605
4854377,0.4787105085080602
5360867,0.47868305807900385
5294831,0.47866082238242663
5373365,0.478610729863702
5305892,0.4785269580287982
5168004,0.4784713556962431
5413866,0.4783448318219841
5370891,0.4782923607074535
4815382,0.47824282698781345
1887056,0.4781893977707642
5366054,0.47805886146072407
5174406,0.4779436466852301
5396252,0.47790361068147674
2111354,0.47789592881983606
5337335,0.47785422472772543
4437235,0.4778379769944064
5317679,0.47778215748973474
5222894,0.47776763818559764
3836209,0.47770198820977033
5406234,0.47761020319823905
4922886,0.4776079010205325
5241299,0.4775648674473234
5327477,0.4775600717006234
5336744,0.47750629759900265
5324051,0.4774905460094544
5400443,0.47745836174838796
5244255,0.47743694391956987
3771803,0.4773471374295193
5352263,0.4773315334853448
5300899,0.4773243672624871
5262933,0.4771685059263731
3898660,0.4771599492882023
5300395,0.4770083994526338
5298204,0.47698213650433213
5165246,0.476962713123204
5300073,0.47687041302381283
1840162,0.4768416363746539
3793142,0.47680161765849166
5250595,0.47670369910257193
4140930,0.47663302586794964
4511642,0.4765456182341853
5297602,0.47654219743113496
5277446,0.4765354449079027
4584209,0.47653214386002524
3916135,0.4763082389598163
5347505,0.47630344500095745
5300462,0.4762714988499753
4093778,0.47622972047668233
5235399,0.47618471478426017
5304660,0.47610436958893954
5245154,0.47604274978288014
3839602,0.47603080435943773
3893325,0.4759762476198202
5369873,0.4757310969278352
3784629,0.47563043615794093
5184249,0.47555085573268313
5356728,0.4754616886490301
5366506,0.4754022297679281
5309658,0.4753564582631922
5286079,0.4752674010781396
3106087,0.4752567615420245
5297251,0.47525478264403415
5333887,0.4751759571500635
5259298,0.4749977963574009
5221706,0.4749641412148026
1804001,0.47486435515648573
5217614,0.47472668430125176
5370352,0.4747028854959773
3187283,0.47469137803933614
1805486,0.4746742660648084
1839191,0.47460296004509084
5371672,0.47457698751738536
5426065,0.4745258752269399
5314643,0.47449962487097436
5297979,0.474482789268594
5325365,0.47431591886827307
5407930,0.47428189463845155
5231027,0.4742138708331702
5363066,0.4741510354903131
1975003,0.474079339209472
5157123,0.47406570638404216
5415836,0.473895526607812
5275724,0.47377655742150376
5283020,0.47376910424209656
5357654,0.4735528001481995
5236666,0.4735343130720095
5322245,0.473522776797413
5422802,0.4735046758324658
5294639,0.4734442668633666
5266165,0.4733344094809652
5373382,0.4732827645454934
4708599,0.4732581581919094
5336093,0.47320947489633197
5245130,0.47319312250836953
1796322,0.4730689032633277
5298187,0.47304961429930464
5387014,0.47304300507628605
5295585,0.47300833075296767
3391140,0.47296970303379343
5314937,0.47292315622460634
5371526,0.47289736289760964
5409914,0.4728003261363179
5404097,0.47274667022476324
5279926,0.4727297712322836
5136322,0.472659611731284
5362283,0.47255660994086823
5369753,0.4724688295159459
3881339,0.47246713344865826
5256983,0.4724016394593234
5318970,0.47235723450044587
5203277,0.4722952551408312
5315189,0.4722078962850245
5382056,0.4720836549646564
5303653,0.4720111631500032
5321237,0.4719727062245566
5374132,0.4718942990779786
3883767,0.4718913728356036
4481602,0.47188282904186146
5278138,0.4718313594365764
5187777,0.47181141948078953
5260091,0.4717470228620754
5353404,0.4716584144442768
5174472,0.4716176519347868
5303580,0.4715685969118949
5409196,0.4715131531385215
5350344,0.4714738015030526
5409299,0.47136576577315675
5158494,0.47132605396563626
5259990,0.47130335449867516
3056791,0.4712564724577567
5330081,0.47123285995376074
5352328,0.4712319700939836
5135149,0.4711670405603012
5180310,0.4711580170183659
5316627,0.47106185482639695
5366205,0.47106134248305453
5259514,0.4709667726290644
5274496,0.4708704614649669
5294981,0.47087031436660753
5421070,0.4708643777580987
5260066,0.47082679419834655
5234646,0.4708111476699711
1818076,0.47080144053899875
5322361,0.4707137301618064
3862174,0.47053926496601445
5316456,0.47043268073962075
5369205,0.47041958253551786
5304585,0.4702944214306303
5257401,0.47027068685980733
3826213,0.47019373090091104
1848978,0.47016992386533213
5326455,0.4701055409451445
5366837,0.47009999796010593
5371602,0.47007513078996577
5333549,0.4698883664996571
5339395,0.469816772570398
5252580,0.46967299759991193
5298853,0.46963317886722644
1969438,0.4696317272622328
5327526,0.46957194351043646
5309480,0.4694986778822067
5316878,0.46937876123926164
5299814,0.4692787948415225
5130121,0.4690572245379974
5135961,0.4689343036270341
5421679,0.46876472775163414
5417962,0.46872604082230046
5178339,0.4686675450595443
4563781,0.46835349168360446
5345937,0.46816363177539627
5345891,0.4681568574272948
4668129,0.46813662909474413
5298000,0.4681327980272664
5293243,0.46807238854341765
5395998,0.4680522929712925
4955966,0.46798180798143985
5147218,0.46787440089461546
5326465,0.4678424356965145
4646651,0.4676757619850583
5250663,0.46758699991288294
5345945,0.4675422128968359
4008078,0.46751661113044185
5295662,0.4675044295616842
5421740,0.4674491209743896
3961368,0.4674266102021095
3869956,0.46740103456210264
5303262,0.46740050459813987
5300586,0.46739461055164183
5167562,0.46736816942769654
5264276,0.4673310158375234
5295643,0.46733097926898526
5375235,0.4672529501282296
5277533,0.4671351939154452
5284002,0.4671292720407058
5159068,0.46696187985808063
5239347,0.4669618781259469
1769912,0.46695129731107304
5303289,0.46687942559982526
3091838,0.4668661650524666
1777947,0.466845031522634
5371138,0.4668181033895242
5266827,0.46677680043504954
1805744,0.4667223468315405
5349467,0.4667106308662346
5395583,0.4667087324190349
5403469,0.4666746974030722
5290537,0.46661902158661395
5152856,0.46642537142544593
4025197,0.4664193757679885
5263496,0.4664161329358338
4235500,0.4664033285355874
4511541,0.4663753319698525
4894247,0.466118735160202
5201246,0.46609335690507464
4412508,0.4660800784423317
5370970,0.466037877232164
5241589,0.46600814434340476
5246597,0.465990140260415
5399749,0.46598856261226484
3887136,0.4659714448192604
3865655,0.46590748427173595
5110428,0.4658950312062544
5354262,0.46589077008928753
5259534,0.4658895276598461
5357574,0.46583067346458645
5203213,0.46566206848460245
5209507,0.46557193843076145
4258416,0.46556644674263264
5302803,0.46549567522679486
5324024,0.46546991262765103
4690303,0.4654680452287071
5424211,0.46545438991254484
5362243,0.46541779603567673
5319651,0.46535673280057194
4223802,0.4653421668984246
5135037,0.4652619210265046
5305633,0.46525629943371616
5424886,0.46525363932259806
5241412,0.4651860777722468
5423451,0.4651629590956588
5373399,0.4651597890124942
5254029,0.46499102284018357
5092587,0.46481643830958125
5304427,0.46481585750963156
5219003,0.46473635486848597
5209879,0.4647173558247372
5166189,0.46449022280824
5407043,0.4644838822329696
5278217,0.464385821774644
5283968,0.46434895851599384
5196694,0.46426090315534363
5256380,0.4642079542069758
5246459,0.46409964087409844
5370042,0.4640126312561689
4165933,0.4639183904392023
5422939,0.46380690466588065
1824045,0.4637867622264424
4669588,0.4637757351261826
5225711,0.4637709774912386
5364535,0.46368499704831434
5395892,0.4635858992427016
5314612,0.4635400115165204
4022367,0.4635348536369647
5185140,0.46315817930855313
5214293,0.46310713023465594
5275109,0.4629631581601026
1789989,0.46275598328852113
5416064,0.4627348738470041
4677277,0.4626972406746522
5323435,0.4626910498565397
5148737,0.46268855211065646
5343886,0.46266862297994904
5399598,0.4626358348140988
5422865,0.46258405109611156
5325887,0.46256470427780144
5315283,0.4625381294257746
4019523,0.4624854308978737
5393710,0.46237000708158266
5359466,0.46226172646095237
4021592,0.4621231254976722
5235602,0.4621067002500067
5310272,0.462080838631823
4716057,0.4620632461985777
5217908,0.4619866616564691
5242692,0.4619032296815653
4015822,0.461896296024746
5369272,0.4617787062223802
5356330,0.46164341912402207
5325893,0.4616217933043678
5324744,0.4615362349054958
5322850,0.46152680213963687
5225966,0.46146673861944987
4123227,0.4614247035966882
5284840,0.4612371057884028
5362469,0.46115435318586306
3131042,0.4610993776815419
5300415,0.4610621349888829
5267721,0.46097804745540033
5317006,0.46097517343087646
4709483,0.4609451410358381
2090453,0.4609097641673393
5306360,0.460906682761516
5422633,0.4608721927247996
5354296,0.46074791148242095
5284396,0.4607120899682474
5306009,0.46062279653890287
5422398,0.4605517712121481
4572524,0.4605297608309184
5262592,0.4604913370945789
4682587,0.4604192024154416
3888597,0.4603858758098677
4215510,0.46034454164216926
5176659,0.4602444805684886
4980987,0.4602044473108503
5176436,0.46015608705427535
5407708,0.4601180175691243
5420083,0.4600365825373072
5303307,0.45998087384139225
3960159,0.459926261044637
5245033,0.4598243812835893
5415960,0.4598216483842033
4870351,0.4596650494997075
3870533,0.4596443633401633
3862073,0.4595710310858833
2408340,0.4594615125641109
5307280,0.45943990267807083
4217444,0.4592959647308778
3997446,0.4591915561542438
4018004,0.45910198913217726
5411495,0.45895581617761805
5200973,0.45879204000625384
5167966,0.4584825831474168
2073738,0.45831903636832577
4051944,0.4583044141594094
5137159,0.4583039074313008
5373983,0.45817572296301196
5236891,0.45800010577125083
5298095,0.4579978230218938
4052308,0.457992378372071
1825130,0.45796345755046786
5301330,0.45791594076825437
5127735,0.4578370138323797
1829669,0.4578267800994724
3888603,0.45778278783057175
3896664,0.4577367504490673
5412454,0.4576394701839665
5367204,0.4575252141515001
5373565,0.45751896526287056
1824759,0.4574819798794611
5379924,0.4574170618023114
3887223,0.45740532111610827
5252369,0.4572732445237401
5237863,0.45725782248363867
5119856,0.45716086167813247
5358232,0.4566876079502501
5400139,0.45667476310844624
5306286,0.4566541803839281
1872713,0.45658155117437055
5372564,0.4559349463193001
5327884,0.4558667698860253
5356186,0.45583171688939833
5108564,0.45581747054003724
5292033,0.45576802919232073
5386940,0.4556350607857759
5219411,0.455557129824022
5151161,0.4554427017155944
4407851,0.45544257183778364
5219836,0.45539035680985596
5235476,0.4553230189772654
3892537,0.45530523050309946
5095511,0.4552239105732995
4767302,0.45519212468829995
5349385,0.4549692979634379
5365784,0.4548860747333845
4253755,0.4548813237369506
5352924,0.4548623216273824
5295968,0.454808786784102
5373796,0.45477289595531034
5315307,0.4547490911281369
4407193,0.45469443374352897
4558585,0.4546719617616632
1837746,0.4546494831598815
3770325,0.45456878649336024
5235076,0.45456770538433783
3834604,0.4545466755472215
5402395,0.4544696601197164
5371175,0.4544505142010109
1838986,0.4542798614615709
3961370,0.4542371411129777
5127412,0.4542007124909411
5316509,0.4541809838397582
5188020,0.454075896943601
5298162,0.45403449510644617
5198324,0.4539184111039733
5338136,0.4538935328124228
5335064,0.45387573192421177
5326852,0.45383676710016424
5345241,0.4538294637087468
4362623,0.4538018290908367
5319643,0.4537834235383921
5372792,0.453761145123918
5317638,0.45368969093959155
5383311,0.4536879992339294
5240540,0.45368305436897194
5237386,0.45363501831479924
5239856,0.45352575473415924
2853721,0.4535098472033023
2560141,0.4533094773858767
5299039,0.4532769231925617
4052320,0.4531664906669959
3879737,0.45312199902332545
5298998,0.45304731637906565
5389095,0.45300689265816835
2860084,0.4530004053894654
5235947,0.4529997388863408
3796554,0.4529050629035679
5276188,0.4528773478937834
5364951,0.4527170307946073
5382053,0.452685780904956
3132484,0.45265793330182086
5254522,0.45241320722978584
5300171,0.45237793890325684
5414030,0.452359530575702
3836055,0.4523357019050795
5423694,0.4522680078668958
5219035,0.45225683255124605
3825977,0.45217972957834407
3291778,0.4521322137168103
4987618,0.45212753633072544
5426733,0.45186382195619307
5358010,0.45170171343489196
5404859,0.45164617394891005
3886374,0.45158412292986777
5294943,0.4515699596132423
5354776,0.45152740030442096
5162556,0.4514912981892625
5349635,0.45147716959522716
5388718,0.4514575992282414
5298666,0.45144181356891394
5370066,0.4513525054284865
5372709,0.4512528173791205
5283740,0.45124942060095685
1970015,0.45121410499904846
3864147,0.45104580930060034
5348789,0.45101656249918787
5420377,0.4507853285348527
5303966,0.45062561011815166
5340775,0.45060657297769013
5329063,0.4505650368153225
2201352,0.45053410278759426
5227023,0.450427521652814
5330922,0.45021616541184895
5367591,0.4501985523686439
5359921,0.4501798063206772
5232467,0.45010558594668526
5397404,0.45008395541664725
5298509,0.44999590750921875
3885121,0.44979397937233984
5358044,0.4497843113996668
1819402,0.4497559216126949
3880571,0.44971649272807357
5426658,0.4495420017781147
5422920,0.44949837164444095
3795919,0.4494797526427222
5424221,0.44947089520123273
5228916,0.44936987858275873
5422422,0.4492156822628588
1820896,0.4491800350509034
5281746,0.44916421827315084
5285006,0.44914422388669345
3880511,0.4490694027921131
5306417,0.4490354100764188
5013712,0.448828583629545
5364519,0.4487838494227853
4161650,0.4487160865130986
4700038,0.4486533461080085
5371575,0.4486416546934945
5357732,0.448629351581668
5355387,0.4486049893713947
5404250,0.4485866207863927
5332594,0.4485555555536485
5304224,0.44854892823030285
3997665,0.44853239371959863
5408363,0.44848210268194205
4452530,0.4482790039755331
5303540,0.44823916641392364
5408811,0.4481520810902909
1904404,0.44800380713779536
5295222,0.44798794613504384
3781616,0.4479765161639062
5273945,0.44795854028417353
5310331,0.44774458672287204
5306396,0.4476250286364001
5383010,0.44752856016187953
5187308,0.4474109391829185
5167086,0.44731573758651827
3033851,0.4472714290021693
5265589,0.4469137862754371
5334697,0.44690139018902914
4605499,0.4468728169676658
5300438,0.4468231595351526
5296609,0.4467986551463368
5337785,0.44674214948543595
1872216,0.446700401638592
3867615,0.44669588104987273
5423244,0.44669310971691645
5330419,0.4466776560167472
5370898,0.44662588384807567
5387377,0.4465605840647379
3049152,0.4465583951600514
5360030,0.446415422102582
1884644,0.44638802637392544
5261744,0.44634978988046997
5322258,0.4463386657284826
5367376,0.4463315721712998
5211251,0.4463157769152725
5317387,0.44627709723636694
2470333,0.4462034299679047
5318039,0.4461251570356431
5378193,0.44608870013657703
4865555,0.44602744266415867
5340909,0.4460143880182005
5423030,0.4460131546597504
5401844,0.4459493203756472
5352566,0.44588257107037677
5139632,0.44585659906334296
5247192,0.445852942718901
5384701,0.4457865919188312
5197546,0.4457617077527015
5370555,0.4456585239432228
5181679,0.4454810735456218
4019370,0.4453073007490096
5305182,0.44529194412646755
4018531,0.44521884987517085
5304399,0.4451642704495372
5149576,0.44513779535652176
5299825,0.4451223933581589
5294886,0.44512073391232326
5371752,0.4451013344397088
5228681,0.4450426877874687
5424809,0.44486077708755484
5357019,0.4448000053993749
5314704,0.44478414550973544
5264531,0.44471927723002724
5226928,0.44460434653037967
5241791,0.44457279391243476
5320439,0.44455329676677713
5274124,0.4444572501270764
5266637,0.44434118964800173
5398010,0.44426571917437996
5173798,0.44426466686226823
5300090,0.44422093725357886
5251141,0.4441998398572388
5296635,0.4441740998189906
5168146,0.44416032804436534
5414070,0.4441451737521778
5133831,0.4441092835660875
5424401,0.4440667961755096
5291406,0.44394689854071107
5220827,0.4438874491152294
5309908,0.44388073963151636
4017962,0.44387859093818816
2195208,0.4437825823029113
5318966,0.44378126805604456
5370069,0.44377082410652874
5420594,0.4437633459168688
5228345,0.44372157218262687
5249951,0.4436538229274069
3044056,0.44360027617049486
4809697,0.44354034512843277
5148528,0.44352865812124914
1837808,0.44338835441907243
5373133,0.443352262942372
5423269,0.44319750126283136
2781703,0.44305361862347353
5227275,0.44303090445894017
5366081,0.44299593017359407
4847075,0.44293663178340986
5327363,0.44281231888556
5321913,0.4427693437371995
5367253,0.4426859559503085
5304990,0.44268488353076074
5361231,0.44267554996867503
5315356,0.4426408711919542
5304841,0.44257712847126823
5128307,0.442553523794451
5404924,0.4425524173409299
5143268,0.442541762905197
5373304,0.4425226900335534
1875942,0.44246672746261806
5149919,0.4424237987358491
3978558,0.4423840268784607
5242241,0.4420771236141956
4677818,0.44197836040034616
5134064,0.4419385963972815
5350922,0.44186885452097
5285054,0.4416740005910016
4756061,0.44164879557122205
5422498,0.44158449690337315
1952446,0.44156566847876744
5321679,0.44133635705453406
5381684,0.44132603672223764
5417734,0.4412465618981669
5134039,0.44117851045014334
5370817,0.4409645786777987
5043276,0.44096410405785863
5358733,0.4408854685629637
5281886,0.44087614379678497
5142853,0.44084882040638224
5227257,0.4408350747746297
5385436,0.4408325282494103
5325899,0.44079776612911264
5294809,0.44074290937056004
5297479,0.4406113545282265
5317269,0.44055275615493406
4839090,0.44050364171735035
5231553,0.4403078487047819
5300930,0.4402531930936294
5119684,0.4402417390171946
5358000,0.4402185070903028
1814291,0.44020337005953886
5328237,0.44004777224209435
5339883,0.43991974329689854
4952455,0.43986423200638086
3880336,0.4397136876898811
4484075,0.43951918813918817
5218658,0.43945958573474736
3857715,0.4394132538776132
5408157,0.439338505112469
2832288,0.4392335864887359
5295697,0.4391778318217645
5284859,0.4391597570215858
5179589,0.43913885181740114
5332560,0.43912432384284805
4269101,0.43910182322310587
2015749,0.43896968278736304
3504614,0.4388636548306546
5304062,0.4388584017510659
5427385,0.43885412131765505
5234991,0.43884016021927835
5298424,0.4387648969104389
4182668,0.4387602248286254
5295645,0.43873650982595214
5296629,0.4387158683121721
1844417,0.43868458172735286
5245015,0.438673160697391
5328551,0.43864518915182105
5422213,0.438558119478931
5080760,0.43854130719137063
3908567,0.43845344816155185
5297518,0.43842140760184994
5186002,0.4383887662897201
3960257,0.438376115514869
5359055,0.43834516088423214
5355137,0.43828970878220164
5309955,0.4382654261376895
5136279,0.4382041093746204
5370486,0.43817488241681435
5242188,0.4380425840056783
5371891,0.43796539097800447
5212829,0.4378765473839631
5151634,0.4378686394767718
3907669,0.4377637925217602
5354238,0.4377364116548351
5143197,0.437580141544523
1855303,0.4375201785152425
5349730,0.4375083447292074
5030413,0.43743181914951695
5293184,0.4372914014255702
5236418,0.43718915534868297
4054177,0.4371355778929103
3901485,0.4370807121537178
5397443,0.43700335781221566
1882328,0.43694254362311696
5256903,0.43693380091745154
4246668,0.4368766315918483
5425106,0.4362266098908682
5258170,0.43614865758079224
3901083,0.43613580894828075
5201116,0.4360287292465611
5229559,0.43598788615096884
5427384,0.4359694559979901
4025884,0.4358742930019563
5279316,0.43584050753966225
5420166,0.43583440476474944
5370979,0.4357934886903526
4770339,0.4357392981435677
5316315,0.4357249606076266
5383165,0.4357229670308065
5363710,0.43560848176509204
5256251,0.4355660826711769
5328513,0.43555437839366173
5299528,0.43554896883246486
